"","BM_Series2_A549_Mock_1","BM_Series2_A549_Mock_2","BM_Series2_A549_Mock_3","BM_Series2_A549_SARS.CoV.2_1","BM_Series2_A549_SARS.CoV.2_2","BM_Series2_A549_SARS.CoV.2_3"
"HELQ",98.3008223445105,118.385154013816,73.8377104178033,113.605325793419,90.814892095623,113.939323234191
"MRPS18C",351.854530772811,372.067626900565,269.507643024982,455.048956907342,372.417372627429,302.493778497853
"CGGBP1",1251.38507175075,1040.09813883567,963.582120952333,1469.33739051046,1195.09345396425,1111.16047968211
"ABRAXAS1",131.067763126014,146.572095445677,116.29439390804,214.029923179867,147.288018272733,155.280139628898
"GPR155",32.7669407815035,21.1402060738957,20.3053703648959,45.1910688239015,32.0523148572787,33.2743156347638
"PMVK",677.183442817739,823.058689810341,721.763619334027,599.40931565036,674.624912710342,658.428124530326
"PBXIP1",848.819799292281,890.707349246807,876.822811211414,769.503477473656,818.860329568096,839.924391629038
"CLDN1",1200.67433006509,1168.34872235064,1131.56291215284,1452.3907397015,1372.14433603303,1400.54619444506
"PYGO2",649.09749357645,710.310924082897,627.620538551328,620.749542594981,645.625199268042,680.611001620169
"HIPK1",656.118980886772,622.931405644128,719.917676573582,650.876921810915,593.730975213401,631.20368446552
"LENEP",3.12066102680986,0,1.84594276044508,0.627653733665299,0,1.00831259499284
"DCST2",17.9438009041567,18.3215119307096,14.7675420835607,11.2977672059754,9.15780424493677,7.0581881649499
"COL6A3",0,0,5.53782828133525,0.627653733665299,2.28945106123419,5.04156297496422
"INAVA",1970.69743843042,2050.59998916789,2093.29909034472,1624.36786272579,1775.85087316399,1950.07655871616
"LINC01116",145.890903003361,118.385154013816,105.21873734537,145.615666210349,118.288304830433,144.188701083977
"YY1AP1",844.918973008769,786.415665948921,841.749898762957,899.427800342373,860.070448670312,919.581086633473
"KBTBD8",4.68099154021479,12.6841236443374,0,8.15949853764888,5.34205247621312,9.07481335493559
"EOGT",162.274373394113,153.618830803642,182.748333284063,173.860084225288,136.603913320307,147.213638868955
"LMOD3",2.34049577010739,1.40934707159305,0,0.627653733665299,0.763150353744731,0
"NAXE",1394.1553137273,1443.17140131128,1439.83535314716,1342.55133631007,1603.37889321768,1583.05077413876
"POGLUT1",205.963627769451,193.080548808248,184.594276044508,256.082723335442,220.550452232227,217.795520518454
"SLC22A15",20.2842966742641,35.2336767898262,29.5350841671213,33.2656478842608,19.0787588436183,35.2909408247495
"IGFN1",23.4049577010739,9.86542950115134,22.151313125341,15.6913433416325,13.7367063674052,6.04987556995706
"ATP1A1",4177.7849496417,4426.75915187377,4374.88434225484,4153.18475566328,4417.87739782825,4476.90792176822
"SLC15A2",10.142148337132,5.63738828637219,5.53782828133525,8.78715227131418,6.86835318370258,10.0831259499284
"EIF4E3",174.757017501352,212.81140781055,155.059191877387,240.391379993809,158.735273578904,175.446391528755
"LRRC58",723.213192963184,711.72027115449,622.082710269993,781.428898413297,551.757705757441,622.128871110584
"FSTL1",1858.35364146527,1898.39050543584,2024.99920820825,2518.14677946518,2301.66146689411,2297.94440398869
"LMOD1",12.4826441072394,4.22804121477915,1.84594276044508,7.53184480398359,9.15780424493677,7.0581881649499
"ELF3",5271.57663953855,5850.19969418275,5923.63031826827,4874.98654937838,5488.57734413211,5468.07920264619
"TMEM183A",1201.45449532179,1226.13195228595,1227.55193569598,1345.6896049784,1230.19837023651,1224.09149032131
"TMEM169",25.7454534711813,28.186941431861,14.7675420835607,31.3826866832649,26.7102623810656,26.2161274698139
"IGFBP7",1175.70904185061,1147.20851627674,1183.2493094453,1020.56497093978,1111.14691505233,1087.96928999728
"TRIM46",46.0297501454454,46.5084533625706,73.8377104178033,49.5846449595586,62.5783290070679,48.3990045596565
"KRTCAP2",908.112358801668,823.058689810341,795.60132975183,956.544290105915,965.385197487085,840.932704224031
"ARPC2",4872.13202810689,4951.03626250638,4631.47038595671,5382.7584199136,5142.87023388574,4756.21051058124
"TSACC",14.0429746206444,19.7308590023027,9.22971380222541,21.9678806782855,22.8945106123419,11.0914385449213
"CCT3",9316.73349554083,9592.01616926229,10424.0387682334,9921.32256804738,10207.8991316895,9797.77348554546
"TMEM79",141.209911463146,153.618830803642,184.594276044508,136.828513939035,160.261574286394,168.388203363805
"SSR2",2903.77508544657,3031.50555099665,3082.72440994329,2990.14238718148,3198.36313254417,2997.71334491372
"RNF25",374.479323217183,446.763021694996,402.415521777028,352.113744586233,425.074747035815,380.133848312302
"STK36",471.999980304991,514.411681131463,515.018030164178,428.687500093399,502.916083117778,488.023295976536
"ADORA1",18.7239661608591,21.1402060738957,29.5350841671213,16.9466508089631,24.4208113198314,16.1330015198855
"NEK10",48.3702459155528,49.3271475057567,59.0701683342426,50.2122986932239,54.9468254696206,51.423942344635
"IHH",2.34049577010739,1.40934707159305,0,3.13826866832649,3.81575176872366,2.01662518998569
"CIP2A",869.104095966545,775.140889376177,635.004309593108,1121.61722205989,805.886773554436,788.500449284403
"EOMES",42.1289238619331,26.7775943602679,22.151313125341,26.9891105476079,34.3417659185129,21.1745644948497
"CWC22",432.991717469868,394.617180046054,335.961582401005,661.547035283225,515.126488777693,455.757292936765
"AZI2",506.327251599899,450.991062909776,420.874949381479,637.696193403944,547.178803634972,519.280986421314
"TGFBR2",2715.75525858128,2711.58376574503,2691.38454472893,3127.59855485418,3148.75835955076,3106.61110517295
"ANKZF1",736.476002327126,777.959583519363,814.060757356281,783.939513347958,844.044291241673,852.024142768952
"HDAC11",247.312386374681,276.232026032238,276.891414066762,229.093612787834,257.181669211974,255.103086533189
"FBLN2",5.46115679691725,5.63738828637219,5.53782828133525,4.39357613565709,6.10520282995785,9.07481335493559
"GLB1L",109.223135938345,163.484260304794,147.675420835607,112.350018326088,145.761717565244,157.296764818884
"STT3B",3572.37671044058,3075.19531021603,2859.36533592943,4453.83089408896,3612.75377462756,3499.85301722016
"CHCHD4",413.487586052306,473.540616055264,396.877693495693,424.293923957742,446.442956940668,395.258537237195
"NFASC",14.0429746206444,14.0934707159305,3.69188552089016,17.5743045426284,14.4998567211499,8.06650075994274
"SGO2",576.542124703121,524.277110632614,308.272440994329,821.598737367876,488.416226396628,447.690792176822
"SERPINI1",44.4694196320405,53.5551887205359,36.9188552089016,95.4033675171254,63.3414793608127,56.4655053195992
"CLASP2",864.42310442633,803.327830808038,804.831043554056,967.842057311891,802.071021785712,840.932704224031
"SUCLG1",1899.7024000705,1758.86514534812,1836.71304664286,2104.52296897975,1936.87559780413,1876.46973928168
"NUAK2",1295.07432612609,1472.76768981474,1513.67306356497,1345.6896049784,1535.4585117344,1637.49965426838
"PRKCI",649.877658833153,600.381852498639,716.225791052692,849.215501649149,642.572597853064,667.502937885262
"IFI16",35.8876018083133,33.8243297182332,51.6863972924623,111.722364592423,74.0255843132389,96.7980091193129
"EFHB",29.6462797546936,26.7775943602679,25.8431986462311,45.8187225575668,41.2101191022155,36.2992534197423
"EIF5A2",134.188424152824,124.022542300188,95.9890235431443,166.955893154969,135.077612612817,131.08063734907
"RPL22L1",1394.1553137273,1510.82006074775,1122.33319835061,2005.9813327943,1849.11330712348,1457.01169976466
"PPM1L",43.689254375338,35.2336767898262,33.2269696880115,32.6379941505955,31.289164503534,41.3408163947066
"ICA1L",63.9735510496021,35.2336767898262,53.5323400529074,71.5525256378441,60.2888779458338,70.581881649499
"SNHG16",1054.00326180503,1162.71133406427,1026.34417480747,1225.18008811466,1163.80428946071,1117.21035525207
"RYBP",359.656183339836,383.342403473309,345.19129620323,417.389732887424,312.89164503534,349.884470462517
"PPP4R2",734.915671813721,679.305288507849,540.861228810409,1030.60743067842,740.255843132389,676.577751240198
"GTPBP8",251.993377914896,229.723572669667,184.594276044508,254.827415868111,205.287445157333,192.587705643633
"NEPRO",723.213192963184,720.176353584048,577.780084019311,986.044015588184,742.545294193623,756.234446244632
"SPICE1",202.062801485938,173.349689805945,217.82124573252,239.136072526479,206.050595511077,204.687456783547
"CCDC191",113.123962221857,80.3327830808038,97.8349663035893,118.626555662741,124.393507660391,115.955948424177
"NKX6-1",17.9438009041567,21.1402060738957,12.9215993231156,12.553074673306,16.0261574286394,6.04987556995706
"CDS1",32.7669407815035,35.2336767898262,18.4594276044508,30.7550329495996,28.9997134422998,30.2493778497853
"WDFY3",628.813196902186,510.183639916684,596.239511623761,579.952049906736,473.916369675478,584.821305095849
"COX18",217.666106619988,202.945978309399,191.978047086289,235.370150124487,191.550738789927,210.737332353504
"PTPN13",549.236340718535,467.903227768892,585.163855061091,630.792002333625,551.757705757441,551.546989461085
"C4orf36",16.3834703907517,8.45608242955829,18.4594276044508,10.6701134723101,18.3156084898735,9.07481335493559
"THOC7",542.995018664915,539.779928420138,513.172087403733,815.949853764889,621.967538301956,665.486312695276
"ATXN7",192.700818405509,222.676837311702,212.283417451184,224.072382918512,202.997994096098,189.562767858654
"PSMD6",1127.33879593506,1096.47202169939,1033.72794584925,1360.75329458637,1248.51397872638,1231.14967848626
"PRICKLE2",280.079327156185,245.22639045719,239.972558857861,294.99725482269,241.91866213708,254.094773938196
"ADAMTS9",241.071064321061,218.448796096923,227.050959534745,284.32714135038,247.260714613293,241.995022798282
"PPM1K",21.0644619309665,22.5495531454888,14.7675420835607,23.2231881456161,19.0787588436183,21.1745644948497
"ERICH6",3.12066102680986,2.8186941431861,0,2.5106149346612,2.28945106123419,1.00831259499284
"GMPS",1436.28423758924,1296.5993058656,1336.46255856224,1795.71733201642,1612.53669746262,1600.19208825364
"TIPARP",647.537163063045,597.563158355453,592.547626102871,909.470260081018,666.23025881915,645.32006079542
"CCNL1",1088.33053309994,1002.04576790266,1081.72245762082,1227.06304931566,1069.17364559637,1019.40403353776
"PTX3",11.702478850537,11.2747765727444,7.38377104178033,13.8083821406366,23.6576609660867,17.1413141148783
"HESX1",3.12066102680986,2.8186941431861,1.84594276044508,4.39357613565709,2.28945106123419,3.02493778497853
"SLMAP",546.115679691725,504.546251630311,564.858484696195,592.505124580042,567.78386318608,597.929368830756
"RPL9",4183.24610643861,4137.84300219719,4007.54173292627,5503.26793677734,5206.9748636003,4591.85555759741
"SMIM14",627.252866388781,614.475323214569,542.707171570854,710.504026509118,507.494985240246,568.688303575963
"RPP14",218.44627187669,243.817043385597,278.737356827207,232.231881456161,235.050308953377,210.737332353504
"ABHD6",168.515695447732,181.805772235503,138.445707033381,165.700585687639,167.893077823841,189.562767858654
"C3orf67",63.1933857928996,76.1047418660246,86.7593097409189,88.4991764468071,69.4466821907705,83.689945384406
"RBM47",1471.39167414085,1460.0835661704,1365.99764272936,1373.93402299334,1416.40705655022,1438.86207305479
"APBB2",245.752055861276,255.091819958342,245.510387139196,230.97657398883,225.89250470844,266.194525078111
"IL17RE",10.9223135938345,11.2747765727444,18.4594276044508,9.41480600497948,9.9209545986815,18.1496267098712
"IL17RC",440.01320478019,424.213468549508,404.261464537473,333.911786309939,407.522288899686,393.241912047209
"CRELD1",251.213212658193,270.594637745865,267.661700264537,254.827415868111,332.733554232703,270.227775458082
"PRRT3",102.201648628023,97.2449479399204,95.9890235431443,82.2226391101541,80.8939374969415,86.7148831693845
"PCOLCE2",415.047916565711,511.592986988277,431.950605944149,502.122986932239,463.232264723052,429.541165466951
"U2SURP",1884.09909493645,1789.87078092317,1498.90552148141,2768.58061919763,2058.21650404954,1976.29268618597
"MTMR14",755.199968487985,810.374566166003,967.274006473223,645.228038207927,758.571451622263,717.918567634904
"TTC14",402.565272458471,441.125633408624,332.269696880115,537.899249751161,383.101477579855,375.092285337338
"CXCL3",336.251225638762,427.032162692694,479.945117715721,591.249817112712,642.572597853064,649.353311175391
"CXCL5",7812.57488061848,8240.45232760456,7776.95684975513,15287.7619908857,12620.2173998766,13011.2657257876
"PPBP",0,1.40934707159305,0,2.5106149346612,1.52630070748946,3.02493778497853
"PF4",2.34049577010739,4.22804121477915,1.84594276044508,2.5106149346612,5.34205247621312,4.03325037997137
"MTHFD2L",141.209911463146,125.431889371781,108.91062286626,158.168740883655,144.998567211499,136.122200324034
"CXCL1",1068.82640168238,1252.90954664622,1461.9866662725,1830.23828736801,1787.29812847016,1846.2203614319
"RCHY1",112.343796965155,109.929071584258,94.1430807826992,128.041361667721,101.498997048049,91.7564461443487
"GYG1",540.654522894808,546.826663778103,520.555858445513,556.72886176112,485.363624981649,517.264361231329
"HPS3",1360.6082076891,1235.9973817871,1198.01685152886,1585.45333123854,1392.74939558413,1277.53205785593
"TM4SF18",775.484265162249,666.621164863512,564.858484696195,1006.12893506547,763.913504098476,729.010006179825
"TOPBP1",1455.0082037501,1352.97318872933,1349.38415788535,1871.66343378992,1555.30042093176,1451.97013678969
"RYK",663.140468197095,676.486594364663,537.169343289519,718.663525046767,659.361905635448,641.286810415448
"SNRK",143.550407233253,125.431889371781,129.215993231156,153.147511014333,134.314462259073,124.02244918412
"UCN",19.5041314175616,16.9121648591166,29.5350841671213,11.9254209396407,19.0787588436183,24.1995022798282
"ZNF513",308.945441654176,338.243297182332,319.348097556999,265.497529340421,312.128494681595,315.60184223276
"SLC4A1AP",912.793350341883,872.385837316097,1007.88474720301,1095.25576524595,1019.56887260296,1082.92772702231
"PLB1",15.6033051340493,15.5028177875235,22.151313125341,10.6701134723101,8.39465389119204,15.1246889248926
"SPDYA",5.46115679691725,2.8186941431861,3.69188552089016,6.90419107031829,6.10520282995785,4.03325037997137
"KIAA1143",560.158654312369,500.318210415532,550.090942612634,642.717423273266,491.468827811607,553.563614651071
"KIF15",426.750395416248,357.974156184634,389.493922453912,537.899249751161,437.285152695731,407.358288377109
"WDR43",1577.49414905238,1447.39944252606,1426.91375382405,1931.91819222179,1713.27254415692,1673.79890768812
"ZDHHC3",916.694176625395,885.069960960435,850.979612565183,845.449579247158,926.464529446103,880.256895428752
"CDCP1",638.955345239318,634.206182216872,581.471969540201,782.056552146962,857.780997609078,838.916079034045
"LZTFL1",254.333873685003,252.273125815156,243.664444378751,326.379941505955,228.181955769675,226.87033387339
"FYCO1",566.399976365989,532.733193062172,548.244999852189,512.165446670884,538.78414974378,587.846242880828
"ELP6",398.664446174959,422.804121477915,454.10191906949,386.007046204159,440.33775411071,439.62429141688
"DTX3L",464.198327737966,424.213468549508,494.712659799282,1305.51976602382,1147.77813203208,1226.1081155113
"ZNF148",346.393373975894,331.196561824366,286.121127868988,451.910688239015,355.628064845045,377.108910527323
"NMNAT3",30.4264450113961,38.0523709330123,25.8431986462311,29.499725482269,26.7102623810656,28.2327526597996
"SMIM12",525.831383017461,552.464052064475,596.239511623761,457.559571842003,544.889352573738,509.197860471386
"ZMYM6",106.102474911535,85.970171367176,77.5295959386934,133.062591537043,90.814892095623,101.839572094277
"TPRA1",668.601624994012,772.322195232991,753.144646261593,485.176336123276,663.177657404171,583.812992500856
"YEATS2",842.578477238661,900.572778747958,825.136413918952,878.087573397753,918.069875554912,935.714088153358
"ZC3H12A",870.66442647995,956.94666161168,878.668753971859,953.406021437589,1124.12047106599,1121.24360563204
"MEAF6",463.418162481264,450.991062909776,498.404545320172,556.101208027455,460.942813661818,451.724042556794
"SNIP1",220.006602390095,215.630101953736,225.2050167743,266.752836807752,238.866060722101,256.111399128182
"POLR2H",621.791709591864,594.744464212267,668.23127928112,648.366306876254,648.677800683021,608.012494780684
"CAMK2N2",5.46115679691725,16.9121648591166,9.22971380222541,5.64888360298769,8.39465389119204,8.06650075994274
"LIPH",583.563612013443,521.458416489428,557.474713654415,659.664074082229,583.810020614719,627.170434085548
"TMEM41A",367.457835906861,326.968520609587,291.658956150323,426.804538892403,386.917229348579,418.44972692203
"RPN1",4201.18990734277,4376.02265729642,4542.86513345535,4461.99039262661,4632.32264723052,4579.75580645749
"SENP2",443.914031063702,428.441509764287,448.564090788155,473.250915183635,447.206107294412,446.682479581829
"HEYL",117.02478850537,125.431889371781,107.064680105815,94.7757137834601,120.577755891668,106.881135069241
"IFT122",686.545425898168,731.451130156792,640.542137874443,539.782210952157,641.809447499319,664.478000100284
"RFC4",735.695837070424,756.819377445467,767.912188345154,961.565519975238,873.807155037717,835.891141249067
"RPL39L",538.3140271247,513.00233405987,457.79380459038,533.505673615504,539.547300097525,474.915232241629
"BAP1",1046.201609238,1130.29635141763,1249.70324882132,926.416910889981,1073.75254771884,1074.86122626237
"TKT",37074.2331637578,39205.2168375754,38628.1982050738,30862.9893917901,36585.4279585224,36161.1145942283
"PRKCD",326.10907730163,383.342403473309,383.956094172577,337.677708711931,396.075033593515,398.283475022173
"RFT1",553.91733225875,593.335117140674,555.62877089397,579.952049906736,607.467681580806,600.954306615734
"SFMBT1",251.993377914896,222.676837311702,262.123871983202,226.582997853173,264.813172749422,253.086461343204
"GNL3",1300.53548292301,1096.47202169939,1443.52723866805,1715.37765410726,1550.72151880929,1507.4273295143
"PBRM1",557.037993285559,504.546251630311,479.945117715721,600.036969384026,487.653076042883,513.231110851357
"UVSSA",275.39833561597,221.267490240109,265.815757504092,249.806185998789,234.287158599632,219.81214570844
"TASOR",880.806574817082,842.789548812643,723.609562094472,1078.93676817065,866.938801854015,859.082330933902
"ARHGEF3",159.933877624005,180.39642516391,179.056447763173,194.572657436243,172.471979946309,177.46301671874
"SLBP",1055.56359231843,1079.55985684028,1035.57388860969,1164.92532968279,1034.06872932411,1113.1771048721
"LRPAP1",1517.42142428629,1617.93043818882,1615.19991538945,1265.34992706924,1520.95865501325,1550.78477109899
"SLC51A",9.36198308042957,5.63738828637219,11.0756565626705,8.78715227131418,9.15780424493677,6.04987556995706
"UBXN7",442.353700550297,383.342403473309,374.726380370352,483.921028655945,378.522575457387,384.167098692273
"RNF168",197.381809945723,188.852507593469,186.440218804953,190.806735034251,201.471693388609,197.629268618597
"PIGX",397.104115661554,403.073262475612,413.491178339698,405.464311947783,379.285725811131,407.358288377109
"MELTF",1374.65118230974,1345.92645337136,1404.76244069871,1045.04346655272,1217.98796457659,1223.08317772632
"S100P",195.041314175616,219.858143168516,143.983535314716,178.88131409461,195.366490558651,151.246889248926
"ABLIM2",17.1636356474542,18.3215119307096,7.38377104178033,7.53184480398359,16.0261574286394,12.0997511399141
"EXO5",109.223135938345,118.385154013816,99.6809090640344,94.1480600497948,91.5780424493677,81.6733201944203
"C1orf50",68.6545425898168,66.2393123648733,71.9917676573582,70.9248719041788,73.2624339594942,72.5985068394847
"ERMAP",181.778504811674,183.215119307096,167.980791200502,165.700585687639,154.91952181018,167.379890768812
"ZNF691",137.309085179634,104.291683297886,129.215993231156,115.488286994415,138.893364381541,138.138825514019
"AIMP1",877.685913790272,817.421301523968,910.049780899425,1110.31945485391,973.016701024532,910.506273278537
"SGMS2",264.476022022135,283.278761390203,276.891414066762,300.018484692013,233.524008245888,259.136336913161
"METAP1",1270.88920316831,1172.57676356542,1162.9439390804,1451.13543223417,1282.85574464489,1299.71493494577
"DNAJB14",306.604945884068,303.009620392505,263.969814743647,397.932467143799,266.339473456911,280.31090140801
"H2AZ1",6300.6146131291,6395.61701088926,5853.48449337135,6754.80948170595,6331.09533466629,5576.97696290542
"SLC9B1",0.780165256702464,0,1.84594276044508,1.8829612009959,0.763150353744731,0
"SLC9B2",161.49420813741,136.706665944526,134.753821512491,176.370699159949,143.472266504009,148.221951463948
"BDH2",199.722305715831,190.261854665062,179.056447763173,209.008693310545,209.866347279801,210.737332353504
"PGRMC2",1589.19662790292,1620.74913233201,1336.46255856224,2091.34224057278,1615.5892988776,1658.67421876323
"CDC25A",302.704119600556,314.28439696525,256.586043701866,256.082723335442,288.470833715508,278.294276218025
"ZNF589",133.408258896121,125.431889371781,158.751077398277,136.20086020537,135.840762966562,137.130512919027
"PLXNB1",615.550387538244,622.931405644128,566.70442745664,550.452324424467,622.730688655701,610.02911997067
"CCDC51",390.862793607935,411.52934490517,404.261464537473,359.645589390216,454.83761083186,401.308412807152
"ATRIP",324.548746788225,288.916149676575,304.580555473438,273.65702787807,328.154652110234,282.327526597996
"SHISA5",2018.28751908927,2225.35902604542,2113.60446070962,2243.86209785344,2677.13144093652,2573.21374242174
"SPRY1",45.2495848887429,50.7364945773498,49.8404545320172,53.3505673615504,42.7364198097049,51.423942344635
"BSN",33.547106038206,26.7775943602679,33.2269696880115,20.0849194772896,28.9997134422998,22.1828770898425
"APEH",1529.90406839353,1555.91916703873,1552.43786153431,1259.07338973259,1474.40648343482,1564.90114742889
"INTU",108.442970681643,67.6486594364663,90.451195261809,114.232979527084,66.3940807757916,92.7647587393416
"RNF123",551.576836488642,597.563158355453,522.401801205958,476.389183851962,555.573457526164,526.339174586264
"HSPA4L",419.728908105926,366.430238614193,300.888669952548,502.122986932239,389.969830763558,381.142160907295
"MFSD8",224.68759393031,226.904878526481,171.672676721393,254.199762134446,207.576896218567,206.704081973533
"ABHD18",117.02478850537,118.385154013816,127.370050470711,128.041361667721,108.367350231752,122.005823994134
"CAMKV",7.02148731032218,1.40934707159305,1.84594276044508,5.64888360298769,6.86835318370258,3.02493778497853
"MON1A",125.606606329097,121.203848157002,105.21873734537,88.4991764468071,109.893650939241,118.980886209155
"MST1R",386.961967324422,410.119997833577,339.653467921895,327.007595239621,356.391215198789,395.258537237195
"RAD54L2",330.790068841845,291.734843819761,304.580555473438,284.954795084046,302.207540082914,305.518716282831
"TEX264",924.49582919242,861.111060743353,838.058013242067,749.418557996367,883.728109636399,890.34002137868
"DUSP7",180.218174298269,164.893607376387,177.210505002728,129.296669135052,157.208972871415,157.296764818884
"POC1A",381.500810527505,427.032162692694,463.331632871716,357.134974455555,402.180236423473,399.291787617166
"PPM1M",146.671068260063,174.759036877538,158.751077398277,156.285779682659,186.208686313714,159.313390008869
"WDR82",1529.90406839353,1540.4163492512,1569.05134637832,1529.59214894233,1653.74681656483,1651.61603059828
"PITX2",20.2842966742641,22.5495531454888,27.6891414066762,23.2231881456161,28.9997134422998,15.1246889248926
"C4orf3",739.596663353936,837.152160526271,705.150134490021,999.852397728821,869.228252915249,746.151320294704
"PRSS12",17.9438009041567,28.186941431861,16.6134848440057,20.0849194772896,18.3156084898735,29.2410652547924
"HMGB2",2104.88586258325,1915.30267029495,1892.09132945621,2512.49789586219,2310.0561207853,2045.86625524048
"SAP30",298.803293317044,288.916149676575,252.894158180976,293.74194735536,331.970403878958,283.335839192989
"HAND2",15.6033051340493,15.5028177875235,12.9215993231156,18.2019582762937,16.0261574286394,20.1662518998569
"MAD2L1",887.047896870702,856.883019528574,657.155622718449,1047.55408148738,882.201808928909,803.625138209296
"ANXA5",5479.88076307811,5392.161895915,5308.93137904006,6469.8546866219,5828.94240190226,5789.7309204489
"TMEM155",1.56033051340493,2.8186941431861,3.69188552089016,1.2553074673306,2.28945106123419,6.04987556995706
"MAP9",217.666106619988,217.03944902533,153.213249116942,330.773517641613,212.155798341035,200.654206403576
"FBXO8",199.722305715831,191.671201736655,175.364562242283,236.625457591818,183.156084898735,181.496267098712
"CEP44",205.183462512748,173.349689805945,199.361818128069,223.444729184846,191.550738789927,189.562767858654
"HPGD",2171.19990940296,2207.03751411471,2074.83966274027,2739.70854744903,2084.16361607686,1973.26774840099
"TMEM144",166.175199677625,183.215119307096,145.829478075161,214.657576913532,161.024724640138,169.396515958798
"GASK1B",42.9090891186355,40.8710650761984,27.6891414066762,57.7441434972075,44.2627205171944,60.4987556995706
"NPY1R",14.8231398773468,19.7308590023027,9.22971380222541,32.6379941505955,16.7893077823841,31.2576904447781
"NPY5R",3.12066102680986,1.40934707159305,0,6.90419107031829,4.57890212246839,5.04156297496422
"NAA15",1049.32227026481,982.314908900355,747.606817980258,1425.40162915389,1082.14720161003,1060.74484993247
"IL15",138.089250436336,138.116013016119,114.448451147595,166.328239421304,154.156371456436,137.130512919027
"FAM160A1",6.24132205361971,8.45608242955829,16.6134848440057,8.15949853764888,6.10520282995785,14.1163763298998
"ARFIP1",372.918992703778,357.974156184634,359.958838286791,477.016837585627,326.628351402745,331.734843752645
"ICE1",1251.38507175075,1158.48329284949,1238.62759225865,1430.42285902322,1182.88304830433,1249.29930519613
"HHIP",46.8099154021479,45.0991062909776,40.6107407297918,59.6271046982034,57.9994268845996,66.5486312695276
"ANAPC10",100.641318114618,114.157112799037,114.448451147595,160.051702084651,114.47255306171,109.90607285422
"ABCE1",1612.60158560399,1426.25923645217,1142.63856871551,2177.33080208492,1507.98509899959,1456.00338716967
"OTUD4",639.735510496021,524.277110632614,566.70442745664,753.812134132024,616.625485825743,656.411499340341
"LSM6",180.998339554972,181.805772235503,251.048215420531,238.508418792814,218.261001170993,219.81214570844
"TMEM184C",546.115679691725,541.189275491731,452.255976309045,608.196467921675,517.415939838928,529.364112371243
"PRMT9",108.442970681643,145.162748374084,95.9890235431443,123.020131798399,89.2885913881335,87.7231957643774
"ITGA2",1395.71564424071,1216.2665227848,1270.00861918622,1605.53825071583,1377.48638850924,1308.78974830071
"MOCS2",522.710721990651,522.867763561021,465.177575632161,638.951500871274,466.284866138031,502.139672306436
"TMEM161B",330.790068841845,308.647008678878,197.515875367624,436.219344897383,287.707683361764,283.335839192989
"ELOVL7",397.104115661554,365.0208915426,367.342609328571,503.37829439957,336.549306001426,349.884470462517
"NDUFAF2",363.557009623348,374.886321043751,359.958838286791,468.857339047978,431.179949865773,400.300100212159
"ZNF474",0.780165256702464,1.40934707159305,5.53782828133525,1.2553074673306,2.28945106123419,3.02493778497853
"LMBRD2",175.537182758054,140.934707159305,140.291649793826,232.231881456161,144.235416857754,149.230264058941
"NIPBL",666.261129223904,556.692093279254,520.555858445513,820.343429900546,650.967251744256,546.505426486121
"RNF180",6.24132205361971,2.8186941431861,9.22971380222541,3.76592240199179,9.15780424493677,6.04987556995706
"ADGRV1",3.12066102680986,5.63738828637219,5.53782828133525,6.90419107031829,3.81575176872366,8.06650075994274
"SLC25A46",566.399976365989,449.581715838183,400.569579016583,622.004850062311,493.758278872841,514.23942344635
"STARD4",479.801632872015,486.224739699602,347.037238963675,584.973279776059,398.36448465475,406.349975782116
"PGGT1B",254.333873685003,248.045084600377,232.58878781608,300.018484692013,213.682099048525,203.679144188554
"F2RL2",142.770241976551,162.074913233201,116.29439390804,161.307009551982,124.393507660391,120.997511399141
"CCDC112",168.515695447732,159.256219090015,103.372794584925,251.689147199785,167.129927470096,133.097262539055
"ANKRD33B",337.811556152167,341.061991325518,369.188552089016,380.358162601171,349.522862015087,403.325037997137
"CMBL",376.039653730588,349.518073755076,413.491178339698,394.166544741808,386.154078994834,375.092285337338
"C5orf63",66.3140468197095,53.5551887205359,46.1485690111271,87.2438689794765,67.1572311295363,45.3740667746779
"PRRC1",987.68921498532,906.21016703433,902.666009857645,1059.47950242702,911.964672724954,888.323396188695
"F2RL1",1151.52391889284,1059.82899783797,1229.39787845642,1370.79575432501,1219.51426528408,1345.08900172045
"AGGF1",692.786747951788,686.352023865815,681.152878604235,839.173041910505,742.545294193623,738.084819534761
"WDR41",741.156993867341,703.264188724931,633.158366832663,858.002653920464,727.282287118729,744.134695104718
"NDUFS4",704.489226802325,751.181989159095,721.763619334027,927.044564623646,798.255270016989,701.785566115019
"SPINK1",2.34049577010739,2.8186941431861,3.69188552089016,0,2.28945106123419,0
"GRPEL2",204.403297256046,174.759036877538,214.12936021163,252.31680093345,177.050882068778,163.346640388841
"ARSK",138.089250436336,121.203848157002,119.98627942893,142.477397542023,126.682958721625,127.047386969098
"RHOBTB3",301.923954343854,355.155462041448,334.11563964056,345.209553515914,271.681525933124,270.227775458082
"GPX8",851.160295062388,793.462401306886,758.682474542929,1097.76638018061,885.254410343888,848.999204983974
"TIGD6",123.266110558989,88.7888655103621,99.6809090640344,108.584095924097,111.419951646731,125.030761779113
"SERINC5",496.185103262767,438.306939265438,426.412777662814,547.314055756141,412.8643413759,426.516227681973
"CASP3",371.358662190373,380.523709330123,339.653467921895,515.931369072876,388.443530056068,352.909408247495
