"","PPEE","PPDE"
"SFXN5",0.33492755115686,0.66507244884314
"TEX261",0.703871340483391,0.296128659516609
"DQX1",0.999999999999998,2.07470686818123e-15
"DUSP11",0.987210582736879,0.0127894172631207
"NPHP1",0.929636414605482,0.0703635853945183
"MALL",0.91570920422007,0.0842907957799302
"THNSL2",0.922457045523019,0.077542954476981
"RALB",0.941434616021041,0.0585653839789593
"TMEM177",0.76381909540978,0.23618090459022
"NT5DC4",0.854550965770701,0.145449034229299
"RABL2A",0.00158855268844049,0.99841144731156
"SLC20A1",0.954495446146141,0.045504553853859
"FBLN7",0.303796212421117,0.696203787578883
"AL078621.1",0.999999999999999,7.35613062462814e-16
"ZC3H8",0.794185144863501,0.205814855136499
"LIPT1",0.957317459716905,0.0426825402830955
"FAHD2B",0.9026635634547,0.0973364365452996
"LYG1",0.933102815568318,0.0668971844316825
"AFF3",0.966653263374065,0.0333467366259354
"UBXN4",0.941329545935652,0.0586704540643484
"SPOPL",0.969684521096218,0.0303154789037816
"GPR17",0.918077969928399,0.0819220300716008
"POLR2D",NA,NA
"AMMECR1L",0.977456235221272,0.0225437647787278
"GALNT13",0.951808124624999,0.048191875375001
"PKP4",0.501409499015548,0.498590500984452
"SLC4A10",0.844528031098087,0.155471968901913
"SCRN3",NA,NA
"LNPK",0.978768535146809,0.0212314648531911
"CDCA7",0.720343246260051,0.279656753739949
"DLX1",0.999999999999749,2.50637299393953e-13
"UBR3",0.919102307116742,0.0808976928832575
"PHOSPHO2",0.594061102941383,0.405938897058617
"FAM171B",0.0755488694348651,0.924451130565135
"HSPD1",0.0614154017924434,0.938584598207557
"CCDC150",0.00600986847457974,0.99399013152542
"METTL21A",0.938056054240922,0.0619439457590778
"UNC80",0.655640950190167,0.344359049809833
"PTH2R",0.615008441578771,0.384991558421229
"CPO",0.999999999999996,3.86987479125784e-15
"NBEAL1",0.479027469767626,0.520972530232374
"KANSL1L",0.803346476210241,0.196653523789759
"SPAG16",0.0886676025122338,0.911332397487766
"SUMF1",9.86010586423447e-06,0.999990139894136
"NYAP2",0.835016463920327,0.164983536079673
"RHBDD1",2.37756803134204e-09,0.999999997622432
"ACKR3",0.913399653905632,0.0866003460943679
"TRPM8",0.999999999999992,8.40468202613538e-15
"HES6",0.906402951566759,0.0935970484332412
"ESPNL",0.79801958472039,0.20198041527961
"ANKMY1",NA,NA
"COPS7B",0.953808585153974,0.0461914148460264
"DIS3L2",0.488178010396639,0.511821989603361
"CPNE9",0.874866353082552,0.125133646917448
"FANCD2",0.965418943813508,0.0345810561864916
"TAMM41",0.961311724827037,0.0386882751729627
"VGLL4",0.892319927641489,0.107680072358511
"RAB5A",0.930734377165894,0.0692656228341064
"RETREG2",0.985553892177193,0.0144461078228074
"CTDSP1",0.990671193106606,0.0093288068933944
"CNOT9",NA,NA
"STK11IP",0.505235682739002,0.494764317260998
"GMPPA",0.071283322718649,0.928716677281351
"GRIP2",0.99999999999992,7.99826076907277e-14
"EAF1",0.0090073833445915,0.990992616655408
"DYNC1LI1",0.976435855341505,0.0235641446584949
"RBMS3",0.405129898450446,0.594870101549554
"OSBPL10",0.960036140320861,0.0399638596791393
"POMGNT2",0.862754475056045,0.137245524943955
"ACKR2",0.999999999999998,2.33156367740926e-15
"GASK1A",0.925982474889612,0.0740175251103878
"CSRNP1",0.967077477749975,0.0329225222500254
"SLC25A38",0.888566457157751,0.111433542842249
"ITGA9",0.692753928391953,0.307246071608047
"SLC22A14",0.94298829048658,0.05701170951342
"GOLGA4",0.606405455509331,0.393594544490669
"CTDSPL",0.968510959750626,0.0314890402493741
"STAC",0.744063788926116,0.255936211073884
"IQSEC1",0.991199692453345,0.00880030754665485
"CAND2",0.756673724159722,0.243326275840278
"RPL32",0.993883066149605,0.00611693385039503
"PTPRG",0.869706027354615,0.130293972645385
"IL17RD",0.750007591490318,0.249992408509682
"SHQ1",NA,NA
"SLC25A26",0.595651624403797,0.404348375596203
"UBA3",NA,NA
"ARL6IP5",0.943827524271863,0.0561724757281374
"TMF1",0.985419429899429,0.014580570100571
"LRIG1",8.25771446953949e-05,0.999917422855305
"AC073896.1",0.690641804661052,0.309358195338948
"LIMD1",0.908875798803892,0.0911242011961083
"ZNF660",0.999999999999992,8.13095936799772e-15
"NFKBIZ",0.992201360409425,0.00779863959057527
"NXPE3",0.930685807587579,0.069314192412421
"MYH15",0.803135389078819,0.196864610921181
"PHLDB2",0.0656923325070117,0.934307667492988
"ABHD10",0.951713473511474,0.048286526488526
"PLA1A",0.999999999999999,1.22955774779449e-15
"RABL3",0.421505160954667,0.578494839045333
"ADPRH",0.016499570099953,0.983500429900047
"IGSF11",0.895531926693006,0.104468073306994
"ATG3",0.00490205950090128,0.995097940499099
"NR1I2",0.991346567808778,0.00865343219122214
"BOC",0.103526220597918,0.896473779402082
"SRPRB",0.17186387438429,0.82813612561571
"TMEM108",0.848988194438822,0.151011805561178
"MED12L",0.927038994291673,0.0729610057083267
"EIF2A",0.51559076681255,0.48440923318745
"OSBPL11",0.439930559685669,0.560069440314331
"TRPC1",0.174836950141771,0.825163049858229
"NCEH1",0.185368431188049,0.814631568811951
"FAM86B2",0.999999999999998,2.02995558496938e-15
"LPP",0.989473010164858,0.0105269898351422
"TMEM44",0.807632881732864,0.192367118267136
"RUBCN",0.987081384307228,0.0129186156927721
"AMT",0.123048234366599,0.876951765633401
"TCTA",NA,NA
"NICN1",NA,NA
"UCN2",0.999999999999998,1.65706710569007e-15
"DCAF1",0.243706982712787,0.756293017287213
"MANF",0.891377971460579,0.108622028539421
"AC062028.1",0.624210465608087,0.375789534391913
"EAF2",0.130435120098999,0.869564879901001
"ILDR1",0.546787263226642,0.453212736773358
"TM4SF19",1.88311150707277e-05,0.999981168884929
"MUC4",0.960938588095291,0.0390614119047088
"EIF2B5",0.982156287231197,0.017843712768803
"VWA5B2",0.744174790303893,0.255825209696107
"DGKQ",0.853652097253392,0.146347902746608
"FIP1L1",0.963152532179256,0.0368474678207435
"SLC26A1",0.848775922632871,0.151224077367129
"LYAR",0.968962948023241,0.0310370519767585
"CENPC",0.904286702838003,0.0957132971619973
"CORIN",0.883283981375823,0.116716018624177
"ATP10D",0.0830540728211421,0.916945927178858
"OCIAD2",0.780491202073946,0.219508797926054
"SLC10A4",0.82774793894139,0.17225206105861
"SLC10A6",0.999999999999995,5.36793683864232e-15
"SCD5",0.00971485416741069,0.990285145832589
"PLAC8",0.964749672063871,0.0352503279361293
"ENOPH1",NA,NA
"TRMT10A",0.601414844144244,0.398585155855756
"KLHL8",0.610675432759453,0.389324567240547
"SNCA",0.986657187279704,0.0133428127202957
"PYURF",0.967501200925075,0.0324987990749249
"TBCK",0.273145484961855,0.726854515038145
"CAMK2D",0.954564681860175,0.0454353181398254
"CISD2",0.948502156813788,0.0514978431862122
"DDIT4L",0.713709896023436,0.286290103976564
"ANK2",0.755052076028086,0.244947923971914
"TIFA",0.918501811496969,0.0814981885030305
"SPATA5",0.00251507510325477,0.997484924896745
"CCNA2",2.99760216648792e-15,0.999999999999997
"METTL14",0.451825385684311,0.548174614315689
"USP53",0.902044996123019,0.0979550038769809
"SETD7",0.0316021091953305,0.96839789080467
"NAF1",0.898453196799597,0.101546803200403
"MARCHF1",0.00545007862838476,0.994549921371615
"SFRP2",0.894174006613949,0.105825993386051
"RPS3A",0.990595565085405,0.00940443491459468
"RNF175",0.852760510340785,0.147239489659215
"PDGFC",0.0885789033911755,0.911421096608825
"CBR4",0.492442703491024,0.507557296508976
"GLRA3",0.999999999999996,4.00855607628634e-15
"CYP4V2",0.968474263304332,0.0315257366956683
"ROPN1L",0.88928106192987,0.11071893807013
"NDUFS6",0,1
"MARCHF6",0.987411574009982,0.0125884259900182
"NKD2",0.516716168201283,0.483283831798717
"ADAMTS16",0.999999999999999,7.07601242418366e-16
"SRD5A1",8.64373728148848e-07,0.999999135626272
"MYO10",0.543314526107195,0.456685473892806
"OTULINL",0.00311562231881601,0.996884377681184
"RPL37",0.98869945239293,0.0113005476070699
"SKP2",0.965022809021371,0.0349771909786291
"OSMR",0.928368145483712,0.0716318545162879
"PLK2",0.942853750140455,0.0571462498595449
"GZMA",0.332994269262847,0.667005730737153
"PIK3R1",0.989670839716668,0.0103291602833322
"LHFPL2",0.000351555283722438,0.999648444716278
"SSBP2",0.941883394490225,0.0581166055097752
"ANKRD31",0.894549825012417,0.105450174987583
"IQGAP2",0.981023799571898,0.0189762004281022
"CRHBP",0.912676563633136,0.0873234363668637
"RASA1",0.680283283369069,0.319716716630931
"LIX1",0.992419772097883,0.00758022790211661
"GIN1",0.934282898463848,0.0657171015361517
"PPIP5K2",0.368272244657237,0.631727755342763
"PAM",0.952086255010718,0.047913744989282
"BDP1",NA,NA
"GTF2H2",0.943228095480374,0.0567719045196257
"SLC30A5",0.802201857294449,0.197798142705551
"BTF3",0.984706647664744,0.0152933523352563
"FBXL17",0.000141293527126107,0.999858706472874
"SPATA9",0.486086740225803,0.513913259774197
"TNFAIP8",0.917679310419958,0.0823206895800418
"FEM1C",0.984466318409251,0.0155336815907486
"COMMD10",4.55191440096314e-15,0.999999999999995
"ATG12",0.928329149529222,0.0716708504707782
"YIPF5",0.999999999999999,1.46838865144064e-15
"ARHGAP26",0.989171327846037,0.010828672153963
"DDX46",0.987729505101857,0.0122704948981429
"TIMD4",0.924510686917895,0.0754893130821047
"RNF145",0.972578491828948,0.0274215081710523
"FBXO38",0.691215588645962,0.308784411354038
"PCYOX1L",0.957196752360532,0.0428032476394679
"TNIP1",0.988173143406908,0.0118268565930918
"G3BP1",0.990027218581069,0.00997278141893078
"ZNF300",0.948181678155529,0.0518183218444712
"N4BP3",0.936666539680441,0.0633334603195592
"NHP2",0.935145902834694,0.0648540971653057
"RMND5B",0.341934274027698,0.658065725972302
"BOD1",0.957703452829819,0.0422965471701809
"CPLX2",0.712253937707835,0.287746062292165
"KCNMB1",8.77035832624884e-07,0.999999122964167
"FAM50B",0.777128502607365,0.222871497392635
"MYLK4",0.923948266846702,0.0760517331532976
"TBC1D7",0.878630368123173,0.121369631876827
"FARS2",0.939475563469075,0.0605244365309245
"GFOD1",0.980038243880985,0.0199617561190148
"CDKAL1",0.941364091890808,0.0586359081091924
"PCDHB18P",0.999999999999998,1.96093449958421e-15
"PSD2",0.7824460419989,0.2175539580011
"LRRTM2",0.919937159102851,0.080062840897149
"ZMAT2",0.970542967624011,0.0294570323759886
"KLHL3",0.454947749570664,0.545052250429336
"TRIM7",0.0343537191886971,0.965646280811303
"TRIM41",0.975614764411794,0.024385235588206
"HIGD2A",0,1
"FAM193B",1.75143823996082e-05,0.9999824856176
"PLA2G7",0.235788157189733,0.764211842810267
"TNFRSF21",0.931657939388116,0.0683420606118839
"RNF44",NA,NA
"MMUT",NA,NA
"DOK3",0.831723896251248,0.168276103748752
"ABT1",0.829115023764373,0.170884976235628
"PPP1R18",0.991091692714297,0.00890830728570317
"DAAM2",2.31655876237191e-06,0.999997683441238
"PRIM2",1,3.09245061765206e-16
"LGSN",0.838589524949006,0.161410475050995
"FGD2",4.68309322326776e-05,0.999953169067767
"SCUBE3",0.553339664515286,0.446660335484714
"ANO7",0.999999999999998,2.41363509147881e-15
"CRIP3",0.770270048466384,0.229729951533616
"TTBK1",0.947500670857524,0.052499329142476
"TCTE1",0.702243932829406,0.297756067170594
"RPL7L1",0.979232891250247,0.0207671087497526
"NFKBIE",0.977353179830538,0.022646820169462
"TPBG",0.999999999999998,1.72595986919585e-15
"IRAK1BP1",0.000176732795348578,0.999823267204651
"PHIP",0.99059003806952,0.00940996193047968
"MMS22L",0.96064264315027,0.0393573568497295
"FAXC",0.572141117957351,0.427858882042649
"PNRC1",2.60594524403857e-07,0.999999739405476
"PM20D2",0.760234035185826,0.239765964814174
"RARS2",0.657463372739953,0.342536627260047
"SCML4",0.150346723851545,0.849653276148455
"TBC1D32",0.872317410930837,0.127682589069163
"RNF217",0.00154977522379118,0.998450224776209
"ARHGAP18",0.363148884540876,0.636851115459124
"ABRACL",0.00125817306319531,0.998741826936805
"SLC18B1",0.85237839159354,0.14762160840646
"MTFR2",1.05817222731952e-05,0.999989418277727
"SLC2A12",0.832158414475957,0.167841585524043
"SHPRH",0.968385982485933,0.0316140175140671
"AIG1",0.916417722187523,0.0835822778124773
"DYNLT1",0.981943662693224,0.0180563373067762
"TIAM2",0.507216061464263,0.492783938535737
"TMEM181",1.89843664211153e-06,0.999998101563358
"PNLDC1",0.00268764862221993,0.99731235137778
"WTAP",0.972945745492558,0.0270542545074418
"ZMYM4",0.178020933509956,0.821979066490044
"VIP",0.920290020255642,0.0797099797443584
"ARMT1",0.0630538340284906,0.936946165971509
"SLC22A3",0.999999999999996,4.09798274427703e-15
"VWDE",0.843718958556437,0.156281041443563
"GNA12",0.965768510198846,0.0342314898011542
"C7orf50",0.971186880666019,0.0288131193339808
"SDK1",0.748805353475589,0.251194646524412
"WASH2P",0.827376097805239,0.172623902194761
"CCZ1B",0.840031512136699,0.159968487863301
"C7orf26",0.863726557229052,0.136273442770948
"RBAK",0.934805799364054,0.0651942006359462
"CREB5",0.968663715707734,0.0313362842922661
"CDCA5",2.29848959198975e-07,0.999999770151041
"IGFBP3",0.000924582544791552,0.999075417455208
"PURB",0.983264634960088,0.0167353650399124
"AC004453.1",0.567170883142999,0.432829116857001
"SSC4D",0.126863854003667,0.873136145996333
"MDH2",3.73034936274053e-14,0.999999999999963
"POMZP3",0.968976234402575,0.0310237655974249
"AC211486.1",0.877758924101893,0.122241075898107
"NIPSNAP2",0.0467984831547745,0.953201516845225
"CCT6A",1.16573417585641e-13,0.999999999999883
"PSPH",0.000232900517562418,0.999767099482438
"ZNF92",NA,NA
"ATXN7L1",0.979733413461677,0.020266586538323
"TMEM168",0.950856130549476,0.0491438694505242
"ASB15",0.362242615515975,0.637757384484025
"MAP11",0.515981097932517,0.484018902067483
"SLC12A9",0.974000602352816,0.0259993976471842
"GIGYF1",NA,NA
"TRIM4",0.965462991855931,0.0345370081440691
"MEPCE",0.929431055423047,0.0705689445769527
"TMEM209",0.938066611787266,0.061933388212734
"AGBL3",0.0613251108048848,0.938674889195115
"ZC3HAV1L",0.81232136173391,0.18767863826609
"TMEM140",0.965051791148163,0.0349482088518368
"TLK2",0.980056968859261,0.019943031140739
"EPHA1",0.885512628136178,0.114487371863822
"NOM1",0.945427853938855,0.0545721460611448
"NCAPG2",0.763669477349553,0.236330522650447
"SHROOM2",0.999999999999999,1.2627418044531e-15
"RAB19",0.999999999999991,8.89534481142519e-15
"LUC7L2",0.974032239081373,0.0259677609186268
"DENND2A",0.98516918182793,0.0148308181720699
"CLTRN",0.605042680429951,0.394957319570049
"SH3KBP1",0.966969017457822,0.0330309825421777
"LANCL3",0.938334964359256,0.0616650356407442
"SYTL5",0.999999999978095,2.19051916946691e-11
"CASK",0.930713965139328,0.0692860348606721
"KDM6A",0.982912673151755,0.0170873268482446
"SPIN2A",0.839573736660442,0.160426263339558
"MSN",0.957710078483476,0.0422899215165239
"CCNB3",0.896610138334942,0.103389861665058
"HDAC8",NA,NA
"SLC16A2",0.794453198570091,0.205546801429909
"ZNF157",0.290072914226958,0.709927085773042
"ZNF182",0.184724912505259,0.815275087494741
"CHST7",0.757318382783411,0.242681617216589
"KRBOX4",0.886681515606859,0.113318484393141
"NDUFB11",0.184205256456361,0.815794743543639
"ZNF41",0.974281218781674,0.0257187812183263
"RAB41",0.97530688558198,0.0246931144180203
"ZMYM3",0.968747949591619,0.0312520504083815
"TAF1",0.966199301733526,0.0338006982664738
"GPR174",0.000201291963152772,0.999798708036847
"NONO",0.744442081307824,0.255557918692176
"CCDC120",0.364584767874884,0.635415232125116
"LPAR4",0.785350019599408,0.214649980400592
"EBP",0.955298602088072,0.0447013979119278
"OGT",0.99605700265067,0.00394299734932994
"SNX12",0.0737830275900032,0.926216972409997
"ITGB1BP2",0.888172983623126,0.111827016376874
"IL2RG",0.0725740539559429,0.927425946044057
"GCNA",0.804582061885519,0.195417938114481
"ZNF711",0.899911378234755,0.100088621765245
"DIAPH2",0.124267815379418,0.875732184620582
"NXF3",0.84833249729409,0.15166750270591
"PRPS1",0.972090706931614,0.0279092930683864
"RADX",5.36323971789265e-07,0.999999463676028
"FRMPD3",1.20899925315499e-06,0.999998791000747
"DOCK11",0.981064521857716,0.0189354781422837
"GPC3",0.213497120649361,0.786502879350639
"RBMX",0.980498846091543,0.0195011539084566
"MCPH1",0.942261162638447,0.057738837361553
"MFHAS1",0.953270369441109,0.0467296305588913
"FBXO25",0.062610527385607,0.937389472614393
"NSDHL",3.05812275623873e-05,0.999969418772438
"ZNF185",0.980370525469721,0.019629474530279
"CETN2",0.938595689746967,0.0614043102530332
"RPL10",0.990711224300827,0.00928877569917328
"CSGALNACT1",0.973722714660251,0.0262772853397485
"ATP6V1B2",0.000539493079984465,0.999460506920016
"CCDC25",0.976404424284588,0.0235955757154116
"HMBOX1",0.906407281816963,0.0935927181830369
"GNRH1",0.259714315166171,0.740285684833829
"BIN3",NA,NA
"DOK2",0.0622424547288287,0.937757545271171
"SLC25A37",0.994534742276551,0.00546525772344916
"CHMP7",0.962683740422886,0.0373162595771138
"DOCK5",0.99053459388324,0.00946540611676008
"STAR",0.507679020995034,0.492320979004966
"PLPBP",0.15950452723787,0.84049547276213
"ERLIN2",2.03882688509793e-09,0.999999997961173
"PXDNL",0.815224630831966,0.184775369168034
"ST18",0.855252447294522,0.144747552705478
"RGS20",0.999999999999997,3.35084436072539e-15
"TACC1",0.983413673943458,0.0165863260565424
"GOLGA7",0.98592449440655,0.0140755055934499
"PLPP5",0.964545949158935,0.0354540508410645
"GINS4",0.94128966317612,0.0587103368238798
"NSD3",0.990296149186991,0.0097038508130088
"DNAJC5B",0.999999999999995,4.61206408913887e-15
"TRIM55",0.999999999999866,1.33572256554307e-13
"ADHFE1",0.750657410897214,0.249342589102786
"MRPS28",0.395551028358232,0.604448971641768
"LACTB2",0.0462547296620036,0.953745270337996
"TERF1",1,6.66631866159406e-17
"RPL7",0.992860337611985,0.00713966238801503
"SLC26A7",0.668048604465624,0.331951395534376
"SYBU",0.207912926930726,0.792087073069274
"DPYS",0.862563041525512,0.137436958474488
"MTDH",0.905625306231352,0.0943746937686478
"LRP12",0.761437991298372,0.238562008701628
"EBAG9",0.950232537210383,0.0497674627896168
"POLR2K",0.87809441849274,0.12190558150726
"MAL2",0.601734638959075,0.398265361040925
"EIF3H",0.236718835575119,0.763281164424881
"UTP23",0.832511764894009,0.167488235105991
"NDUFB9",0.00950651470348518,0.990493485296515
"TATDN1",0.804724017783813,0.195275982216187
"FAM83A",0.110306054668344,0.889693945331656
"GSDMC",0.834280463872994,0.165719536127006
"ZNF7",0.932353666360823,0.0676463336391771
"ARHGAP39",0.999999999999985,1.46002132819428e-14
"SLC39A4",0.891554635255966,0.108445364744034
"NAPRT",0.203173422393678,0.796826577606322
"VLDLR",3.56288298863916e-09,0.999999996437117
"AK3",0.878468467722951,0.121531532277049
"UHRF2",0.972304613876424,0.0276953861235756
"NFIB",0.846142716080436,0.153857283919564
"PLIN2",0.731475539498795,0.268524460501205
"IFNA5",0.5690419805092,0.4309580194908
"HAUS6",0.753507386857722,0.246492613142278
"CDKN2B",0.0713978982984715,0.928602101701528
"CDKN2A",0.783422122250991,0.216577877749009
"C9orf72",0.870776176301799,0.129223823698201
"IFNK",0.999999999999999,1.21267247608729e-15
"ZCCHC7",0.814023403197287,0.185976596802713
"FBXO10",0.951125362471336,0.0488746375286641
"SIGMAR1",0.945808962765232,0.0541910372347684
"CBWD5",0.849211447042566,0.150788552957434
"CEP78",6.27149887577616e-10,0.99999999937285
"NTRK2",0.969085682652372,0.0309143173476282
"IDNK",0.955971832191767,0.0440281678082326
"SHC3",0.619055421017809,0.380944578982191
"AUH",0.973877985866333,0.0261220141336666
